Tahun,Provinsi,Kabupaten/Kota,IPM,Persentase_Miskin
2024,Sumatera Utara,Serdang Bedagai,72.47,6.97
2024,Sumatera Utara,Batu Bara,70.83,10.94
2024,Sumatera Utara,Padang Lawas Utara,72.32,8.97
2024,Sumatera Utara,Padang Lawas,71.27,7.87
2024,Sumatera Utara,Labuhan Batu Selatan,73.67,7.73
2024,Sumatera Utara,Labuhan Batu Utara,74.4,8.98
2024,Sumatera Utara,Nias Utara,65.62,21.5
2024,Sumatera Utara,Nias Barat,64.67,22.68
2024,Sumatera Utara,Kota Sibolga,75.66,11.39
2024,Sumatera Utara,Kota Tanjung Balai,71.1,11.97
2024,Sumatera Utara,Kota Pematang Siantar,81.17,7.2
2024,Sumatera Utara,Kota Tebing Tinggi,77.45,8.79
2024,Sumatera Utara,Kota Medan,82.76,7.94
2024,Sumatera Utara,Kota Binjai,78.1,4.75
2024,Sumatera Utara,Kota Padangsidimpuan,76.96,6.23
2024,Sumatera Utara,Kota Gunungsitoli,71.41,14.72
2024,Sumatera Barat,Kepulauan Mentawai,63.99,13.89
2024,Sumatera Barat,Pesisir Selatan,72.02,7.49
2024,Sumatera Barat,Sijunjung,70.23,5.78
2024,Sumatera Barat,Tanah Datar,74.9,4.28
2024,Sumatera Barat,Padang Pariaman,73.1,6.27
2024,Sumatera Barat,Agam,74.66,6.83
2024,Sumatera Barat,Lima Puluh Kota,71.14,6.92
2024,Sumatera Barat,Pasaman,68.89,6.74
2024,Sumatera Barat,Solok Selatan,71.5,7.31
2024,Sumatera Barat,Solok Selatan,71.5,6.56
2024,Sumatera Barat,Dharmasraya,74.06,5.32
2024,Sumatera Barat,Pasaman Barat,70.93,7.0
2024,Sumatera Barat,Kota Padang,83.99,4.06
2024,Sumatera Barat,Kota Solok,80.0,3.07
2024,Sumatera Barat,Kota Sawah Lunto,75.13,2.33
2024,Sumatera Barat,Kota Padang Panjang,80.17,5.31
2024,Sumatera Barat,Kota Bukittinggi,82.51,4.08
2024,Sumatera Barat,Kota Payakumbuh,80.61,5.19
2024,Sumatera Barat,Kota Pariaman,78.88,4.26
2024,Riau,Kuantan Singingi,72.33,7.89
2024,Riau,Indragiri Hulu,71.48,6.02
2024,Riau,Indragiri Hilir,68.38,5.66
2024,Riau,Pelalawan,74.08,8.49
2024,Riau,Siak,75.45,5.08
2024,Riau,Kampar,74.85,6.92
2024,Riau,Rokan Hulu,71.82,9.62
2024,Riau,Bengkalis,75.28,6.36
2024,Riau,Rokan Hilir,71.2,7.01
2024,Riau,Kepulauan Meranti,67.92,23.15
2024,Riau,Kota Pekanbaru,82.89,3.15
2024,Riau,Kota Dumai,76.19,3.14
2024,Jambi,Kerinci,73.11,6.93
2024,Jambi,Merangin,71.66,8.4
2024,Jambi,Sarolangun,72.01,8.36
2024,Jambi,Batang Hari,71.67,8.63
2024,Jambi,Muaro Jambi,71.91,3.65
2024,Jambi,Tanjung Jabung Timur,67.54,10.14
2024,Jambi,Tanjung Jabung Barat,69.93,9.54
2024,Jambi,Tebo,71.32,6.12
2024,Jambi,Bungo,71.92,5.06
2024,Jambi,Kota Jambi,81.04,7.73
2024,Jambi,Kota Sungai Penuh,77.4,2.92
2024,Sumatera Selatan,Ogan Komering Ulu,71.55,10.68
2024,Sumatera Selatan,Ogan Komering Ilir,69.33,12.08
2024,Sumatera Selatan,Muara Enim,71.0,9.79
2024,Sumatera Selatan,Lahat,69.77,14.14
2024,Sumatera Selatan,Musi Rawas,68.95,13.44
2024,Sumatera Selatan,Musi Banyuasin,70.12,12.88
2024,Sumatera Selatan,Banyu Asin,69.51,9.31
2024,Sumatera Selatan,Ogan Komering Ulu Selatan,67.65,9.86
2024,Sumatera Selatan,Ogan Komering Ulu Timur,71.55,9.75
2024,Sumatera Selatan,Ogan Ilir,69.4,12.3
2024,Sumatera Selatan,Empat Lawang,67.25,10.78
2024,Sumatera Selatan,Penukal Abab Lematang Ilir,67.48,9.82
2024,Sumatera Selatan,Musi Rawas Utara,67.4,17.38
2024,Sumatera Selatan,Kota Palembang,80.57,9.77
2024,Sumatera Selatan,Kota Prabumulih,77.08,10.13
2024,Sumatera Selatan,Kota Pagar Alam,71.19,8.18
2024,Sumatera Selatan,Kota Lubuklinggau,76.82,11.14
2024,Bengkulu,Bengkulu Selatan,72.35,17.1
2024,Bengkulu,Rejang Lebong,72.92,14.65
2024,Bengkulu,Bengkulu Utara,71.11,10.96
2024,Bengkulu,Kaur,68.98,17.12
2024,Bengkulu,Seluma,68.97,17.23
2024,Bengkulu,Mukomuko,70.63,10.76
2024,Bengkulu,Lebong,69.27,10.45
2024,Bengkulu,Kepahiang,70.27,12.9
2024,Bengkulu,Bengkulu Tengah,69.84,10.14
2024,Bengkulu,Kota Bengkulu,82.04,13.76
2024,Lampung,Lampung Barat,69.84,10.68
2024,Lampung,Tanggamus,68.52,10.28
2024,Lampung,Lampung Selatan,70.28,12.57
2024,Lampung,Lampung Timur,71.84,13.19
2024,Lampung,Lampung Tengah,72.37,10.37
2024,Lampung,Lampung Utara,69.62,16.92
2024,Lampung,Way Kanan,69.31,10.43
2024,Lampung,Tulangbawang,70.66,7.88
2024,Lampung,Pesawaran,68.52,11.86
2024,Lampung,Pringsewu,72.29,8.32
2024,Lampung,Mesuji,66.46,6.31
2024,Lampung,Tulang Bawang Barat,68.46,7.22
2024,Lampung,Pesisir Barat,66.73,12.64
2024,Lampung,Kota Bandar Lampung,79.19,7.37
2024,Lampung,Kota Metro,78.93,6.78
2024,Kep. Bangka Belitung,Bangka,73.98,4.24
2024,Kep. Bangka Belitung,Belitung,74.47,6.11
2024,Kep. Bangka Belitung,Bangka Barat,70.67,2.59
2024,Kep. Bangka Belitung,Bangka Tengah,71.9,5.94
2024,Kep. Bangka Belitung,Bangka Selatan,68.86,3.74
2024,Kep. Bangka Belitung,Belitung Timur,73.19,6.36
2024,Kep. Bangka Belitung,Kota Pangkal Pinang,80.4,4.04
2024,Kepulauan Riau,Karimun,74.28,5.78
2024,Kepulauan Riau,Bintan,76.18,5.44
2024,Kepulauan Riau,Natuna,74.56,5.04
2024,Kepulauan Riau,Lingga,68.19,9.99
2024,Kepulauan Riau,Kepulauan Anambas,70.93,6.67
2024,Kepulauan Riau,Kota Batam,82.86,4.85
2024,Kepulauan Riau,Kota Tanjung Pinang,80.63,6.86
2024,Dki Jakarta,Kep. Seribu,74.17,13.03
2024,Dki Jakarta,Jakarta Selatan,86.94,3.03
2024,Dki Jakarta,Jakarta Timur,84.65,4.09
2024,Dki Jakarta,Jakarta Pusat,83.01,4.63
2024,Dki Jakarta,Jakarta Barat,83.64,3.94
2024,Dki Jakarta,Jakarta Utara,81.39,6.44
2024,Jawa Barat,Bogor,72.39,7.05
2024,Jawa Barat,Sukabumi,68.97,6.87
2024,Jawa Barat,Cianjur,67.24,10.14
2024,Jawa Barat,Bandung,74.27,6.19
2024,Jawa Barat,Garut,68.79,9.68
2024,Jawa Barat,Tasikmalaya,68.36,10.23
2024,Jawa Barat,Ciamis,72.56,7.39
2024,Jawa Barat,Kuningan,71.26,11.88
2024,Jawa Barat,Cirebon,71.44,11.0
2024,Jawa Barat,Majalengka,69.74,10.82
2024,Jawa Barat,Sumedang,73.73,9.1
2024,Jawa Barat,Indramayu,69.83,11.93
2024,Jawa Barat,Subang,71.36,9.49
2024,Jawa Barat,Purwakarta,72.65,8.41
2024,Jawa Barat,Karawang,72.9,7.86
2024,Jawa Barat,Bekasi,76.44,4.8
2024,Jawa Barat,Bandung Barat,70.03,10.49
2024,Jawa Barat,Pangandaran,69.85,8.75
2024,Jawa Barat,Kota Bogor,78.52,6.53
2024,Jawa Barat,Kota Sukabumi,76.85,7.2
2024,Jawa Barat,Kota Bandung,83.52,3.87
2024,Jawa Barat,Kota Cirebon,77.08,9.02
2024,Jawa Barat,Kota Bekasi,83.54,4.01
2024,Jawa Barat,Kota Depok,82.91,2.34
2024,Jawa Barat,Kota Cimahi,80.08,4.39
2024,Jawa Barat,Kota Tasikmalaya,75.04,11.1
2024,Jawa Barat,Kota Banjar,73.64,5.85
2024,Jawa Tengah,Cilacap,72.38,10.68
2024,Jawa Tengah,Banyumas,74.52,11.95
2024,Jawa Tengah,Purbalingga,70.69,14.18
2024,Jawa Tengah,Banjarnegara,69.6,14.71
2024,Jawa Tengah,Kebumen,71.93,15.71
2024,Jawa Tengah,Purworejo,75.11,10.87
2024,Jawa Tengah,Wonosobo,69.82,15.28
2024,Jawa Tengah,Magelang,71.99,10.83
2024,Jawa Tengah,Boyolali,75.96,9.63
2024,Jawa Tengah,Klaten,78.16,12.04
2024,Jawa Tengah,Sukoharjo,79.3,7.47
2024,Jawa Tengah,Wonogiri,72.55,10.71
2024,Jawa Tengah,Karanganyar,78.11,9.59
2024,Jawa Tengah,Sragen,75.53,12.41
2024,Jawa Tengah,Grobogan,72.02,11.43
2024,Jawa Tengah,Blora,71.39,11.42
2024,Jawa Tengah,Rembang,72.53,14.02
2024,Jawa Tengah,Pati,74.1,9.17
2024,Jawa Tengah,Kudus,77.22,7.23
2024,Jawa Tengah,Jepara,74.32,6.09
2024,Jawa Tengah,Demak,74.57,11.89
2024,Jawa Tengah,Semarang,75.67,6.96
2024,Jawa Tengah,Temanggung,71.87,8.67
2024,Jawa Tengah,Kendal,74.34,9.35
2024,Jawa Tengah,Batang,70.74,8.73
2024,Jawa Tengah,Pekalongan,71.84,8.95
2024,Jawa Tengah,Pemalang,68.55,14.92
2024,Jawa Tengah,Tegal,70.77,6.81
2024,Jawa Tengah,Brebes,68.46,15.6
2024,Jawa Tengah,Kota Magelang,82.15,5.94
2024,Jawa Tengah,Kota Surakarta,84.4,8.31
2024,Jawa Tengah,Kota Salatiga,85.72,4.57
2024,Jawa Tengah,Kota Semarang,85.25,4.03
2024,Jawa Tengah,Kota Pekalongan,77.22,6.71
2024,Jawa Tengah,Kota Tegal,77.43,7.64
2024,D I Yogyakarta,Kulon Progo,76.14,15.62
2024,D I Yogyakarta,Bantul,81.74,11.66
2024,D I Yogyakarta,Gunung Kidul,71.89,15.18
2024,D I Yogyakarta,Sleman,85.61,7.46
2024,D I Yogyakarta,Yogyakarta,88.77,6.26
2024,Jawa Timur,Pacitan,70.74,13.08
2024,Jawa Timur,Ponorogo,73.01,9.11
2024,Jawa Timur,Trenggalek,72.24,10.5
2024,Jawa Timur,Tulungagung,75.09,6.28
2024,Jawa Timur,Blitar,73.09,8.16
2024,Jawa Timur,Kediri,74.44,9.95
2024,Jawa Timur,Malang,72.68,8.98
2024,Jawa Timur,Lumajang,68.8,8.65
2024,Jawa Timur,Jember,69.15,9.01
2024,Jawa Timur,Banyuwangi,73.11,6.54
2024,Jawa Timur,Bondowoso,68.65,12.6
2024,Jawa Timur,Situbondo,69.75,11.51
2024,Jawa Timur,Probolinggo,68.29,16.45
2024,Jawa Timur,Pasuruan,70.73,8.63
2024,Jawa Timur,Sidoarjo,82.31,4.53
2024,Jawa Timur,Mojokerto,75.98,9.37
2024,Jawa Timur,Jombang,75.1,8.6
2024,Jawa Timur,Nganjuk,74.23,10.17
2024,Jawa Timur,Madiun,73.74,10.63
2024,Jawa Timur,Magetan,75.87,9.32
2024,Jawa Timur,Ngawi,73.09,13.81
2024,Jawa Timur,Bojonegoro,71.78,11.69
2024,Jawa Timur,Tuban,71.23,14.36
2024,Jawa Timur,Lamongan,75.13,12.16
2024,Jawa Timur,Gresik,78.45,10.32
2024,Jawa Timur,Bangkalan,66.27,18.66
2024,Jawa Timur,Sampang,64.65,20.83
2024,Jawa Timur,Pamekasan,68.49,13.41
2024,Jawa Timur,Sumenep,69.26,17.78
2024,Jawa Timur,Kota Kediri,81.35,6.51
2024,Jawa Timur,Kota Blitar,81.27,6.75
2024,Jawa Timur,Malang,84.06,3.91
2024,Jawa Timur,Kota Probolinggo,76.27,6.18
2024,Jawa Timur,Kota Pasuruan,77.75,6.32
2024,Jawa Timur,Kota Mojokerto,80.92,5.57
2024,Jawa Timur,Kota Madiun,83.48,4.38
2024,Jawa Timur,Kota Surabaya,84.14,3.96
2024,Jawa Timur,Kota Batu,78.79,3.06
2024,Banten,Pandeglang,66.99,9.18
2024,Banten,Lebak,65.86,8.44
2024,Banten,Tangerang,74.09,6.55
2024,Banten,Serang,69.03,4.51
2024,Banten,Kota Tangerang,80.02,5.43
2024,Banten,Kota Cilegon,75.14,3.75
2024,Banten,Kota Serang,73.99,5.65
2024,Banten,Kota Tangerang Selatan,82.89,2.36
2024,Bali,Jembrana,74.6,4.51
2024,Bali,Tabanan,78.42,4.4
2024,Bali,Badung,83.87,2.23
2024,Bali,Gianyar,79.82,4.0
2024,Bali,Klungkung,74.04,5.3
2024,Bali,Bangli,71.34,5.06
2024,Bali,Karangasem,69.74,6.52
2024,Bali,Buleleng,74.52,5.39
2024,Bali,Kota Denpasar,85.22,2.59
2024,Nusa Tenggara Barat,Lombok Barat,70.67,12.65
2024,Nusa Tenggara Barat,Lombok Tengah,69.17,12.07
2024,Nusa Tenggara Barat,Lombok Timur,69.23,14.51
2024,Nusa Tenggara Barat,Sumbawa,70.55,12.87
2024,Nusa Tenggara Barat,Dompu,70.78,11.59
2024,Nusa Tenggara Barat,Bima,68.94,13.88
2024,Nusa Tenggara Barat,Sumbawa Barat,73.86,12.23
2024,Nusa Tenggara Barat,Lombok Utara,67.24,23.96
2024,Nusa Tenggara Barat,Kota Mataram,80.6,8.0
2024,Nusa Tenggara Barat,Kota Bima,78.04,8.12
2024,Nusa Tenggara Timur,Sumba Barat,66.06,26.52
2024,Nusa Tenggara Timur,Sumba Timur,67.68,27.04
2024,Nusa Tenggara Timur,Kupang,66.57,21.37
2024,Nusa Tenggara Timur,Timor Tengah Selatan,64.36,24.68
2024,Nusa Tenggara Timur,Timor Tengah Utara,65.83,20.89
2024,Nusa Tenggara Timur,Belu,64.43,13.86
2024,Nusa Tenggara Timur,Alor,63.82,19.87
2024,Nusa Tenggara Timur,Lembata,66.62,24.22
2024,Nusa Tenggara Timur,Flores Timur,66.29,11.25
2024,Nusa Tenggara Timur,Sikka,67.41,11.89
2024,Nusa Tenggara Timur,Ende,69.11,22.57
2024,Nusa Tenggara Timur,Ngada,69.52,11.87
2024,Nusa Tenggara Timur,Manggarai,67.28,19.01
2024,Nusa Tenggara Timur,Rote Ndao,64.59,25.78
2024,Nusa Tenggara Timur,Manggarai Barat,66.65,16.74
2024,Nusa Tenggara Timur,Sumba Tengah,64.31,30.84
2024,Nusa Tenggara Timur,Sumba Barat Daya,64.27,27.2
2024,Nusa Tenggara Timur,Nagekeo,67.72,12.3
2024,Nusa Tenggara Timur,Manggarai Timur,64.2,24.9
2024,Nusa Tenggara Timur,Sabu Raijua,59.58,28.13
2024,Nusa Tenggara Timur,Malaka,62.73,13.92
2024,Nusa Tenggara Timur,Kota Kupang,81.08,8.24
2024,Kalimantan Barat,Sambas,69.31,6.53
2024,Kalimantan Barat,Bengkayang,70.3,6.0
2024,Kalimantan Barat,Landak,69.08,8.98
2024,Kalimantan Barat,Mempawah,68.56,4.83
2024,Kalimantan Barat,Sanggau,68.43,4.67
2024,Kalimantan Barat,Ketapang,69.42,8.5
2024,Kalimantan Barat,Sintang,69.42,8.03
2024,Kalimantan Barat,Kapuas Hulu,68.58,7.4
2024,Kalimantan Barat,Sekadau,67.25,5.66
2024,Kalimantan Barat,Melawi,68.66,10.62
2024,Kalimantan Barat,Kayong Utara,65.74,8.84
2024,Kalimantan Barat,Kubu Raya,70.25,4.08
2024,Kalimantan Barat,Kota Pontianak,81.57,4.2
2024,Kalimantan Barat,Kota Singkawang,73.87,4.53
2024,Kalimantan Tengah,Kotawaringin Barat,74.44,4.11
2024,Kalimantan Tengah,Kotawaringin Timur,72.66,5.66
2024,Kalimantan Tengah,Kapuas,71.32,5.25
2024,Kalimantan Tengah,Barito Selatan,72.36,4.83
2024,Kalimantan Tengah,Barito Utara,72.31,5.67
2024,Kalimantan Tengah,Sukamara,69.85,4.14
2024,Kalimantan Tengah,Lamandau,72.25,3.25
2024,Kalimantan Tengah,Seruyan,69.05,7.08
2024,Kalimantan Tengah,Katingan,70.7,5.26
2024,Kalimantan Tengah,Pulang Pisau,70.27,4.56
2024,Kalimantan Tengah,Gunung Mas,72.73,5.68
2024,Kalimantan Tengah,Barito Timur,73.26,6.66
2024,Kalimantan Tengah,Murung Raya,70.03,6.58
2024,Kalimantan Tengah,Kota Palangka Raya,82.2,3.52
2024,Kalimantan Selatan,Tanah Laut,71.43,3.74
2024,Kalimantan Selatan,Kota Baru,70.61,4.45
2024,Kalimantan Selatan,Banjar,71.87,2.36
2024,Kalimantan Selatan,Barito Kuala,68.84,4.36
2024,Kalimantan Selatan,Tapin,72.51,3.33
2024,Kalimantan Selatan,Hulu Sungai Selatan,71.21,3.38
2024,Kalimantan Selatan,Hulu Sungai Tengah,70.69,5.81
2024,Kalimantan Selatan,Hulu Sungai Utara,68.28,5.75
2024,Kalimantan Selatan,Tabalong,74.41,5.64
2024,Kalimantan Selatan,Tanah Bumbu,72.95,3.41
2024,Kalimantan Selatan,Balangan,71.34,4.87
2024,Kalimantan Selatan,Kota Banjarmasin,79.05,4.58
2024,Kalimantan Selatan,Kota Banjar Baru,80.51,3.79
2024,Kalimantan Timur,Paser,74.7,8.63
2024,Kalimantan Timur,Kutai Barat,74.5,9.56
2024,Kalimantan Timur,Kutai Kartanegara,75.91,7.28
2024,Kalimantan Timur,Kutai Timur,75.53,8.81
2024,Kalimantan Timur,Berau,76.66,5.08
2024,Kalimantan Timur,Penajam Paser Utara,73.9,6.69
2024,Kalimantan Timur,Mahakam Ulu,70.35,10.75
2024,Kalimantan Timur,Kota Balikpapan,82.24,2.23
2024,Kalimantan Timur,Kota Samarinda,82.81,4.3
2024,Kalimantan Timur,Kota Bontang,82.42,3.74
2024,Kalimantan Utara,Malinau,73.9,6.94
2024,Kalimantan Utara,Bulungan,73.34,8.76
2024,Kalimantan Utara,Tana Tidung,70.08,4.47
2024,Kalimantan Utara,Nunukan,68.52,5.73
2024,Kalimantan Utara,Kota Tarakan,77.96,5.56
2024,Sulawesi Utara,Bolaang Mongondow,70.29,7.74
2024,Sulawesi Utara,Minahasa,77.74,6.53
2024,Sulawesi Utara,Kepulauan Sangihe,72.71,10.84
2024,Sulawesi Utara,Kepulauan Talaud,71.77,8.17
2024,Sulawesi Utara,Minahasa Selatan,74.17,8.97
2024,Sulawesi Utara,Minahasa Utara,75.89,6.95
2024,Sulawesi Utara,Bolaang Mongondow Utara,69.32,7.88
2024,Sulawesi Utara,Siau Tagulandang Biaro,70.31,8.32
2024,Sulawesi Utara,Minahasa Tenggara,72.66,11.72
2024,Sulawesi Utara,Bolaang Mongondow Selatan,67.14,11.33
2024,Sulawesi Utara,Bolaang Mongondow Timur,68.53,5.87
2024,Sulawesi Utara,Kota Manado,80.63,5.43
2024,Sulawesi Utara,Kota Bitung,75.71,6.27
2024,Sulawesi Utara,Kota Tomohon,78.89,5.38
2024,Sulawesi Utara,Kota Kotamobagu,75.27,5.12
2024,Sulawesi Tengah,Banggai Kepulauan,67.43,12.32
2024,Sulawesi Tengah,Banggai,72.32,6.56
2024,Sulawesi Tengah,Morowali,73.54,11.55
2024,Sulawesi Tengah,Poso,72.87,14.23
2024,Sulawesi Tengah,Donggala,67.45,15.3
2024,Sulawesi Tengah,Toli-Toli,68.37,12.45
2024,Sulawesi Tengah,Buol,70.28,13.08
2024,Sulawesi Tengah,Parigi Moutong,67.49,14.2
2024,Sulawesi Tengah,Tojo Una-Una,66.97,16.36
2024,Sulawesi Tengah,Sigi,70.51,12.06
2024,Sulawesi Tengah,Banggai Laut,67.43,13.78
2024,Sulawesi Tengah,Morowali Utara,70.58,11.95
2024,Sulawesi Tengah,Kota Palu,82.88,5.94
2024,Sulawesi Selatan,Kepulauan Selayar,70.03,10.79
2024,Sulawesi Selatan,Bulukumba,71.97,6.71
2024,Sulawesi Selatan,Bantaeng,71.48,8.26
2024,Sulawesi Selatan,Jeneponto,66.38,11.82
2024,Sulawesi Selatan,Takalar,69.47,7.75
2024,Sulawesi Selatan,Gowa,72.26,6.85
2024,Sulawesi Selatan,Sinjai,69.52,7.82
2024,Sulawesi Selatan,Maros,72.11,9.32
2024,Sulawesi Selatan,Pangkajene dan Kepulauan,71.22,12.41
2024,Sulawesi Selatan,Barru,73.06,8.31
2024,Sulawesi Selatan,Bone,68.36,9.58
2024,Sulawesi Selatan,Soppeng,71.39,6.9
2024,Sulawesi Selatan,Wajo,71.52,6.47
2024,Sulawesi Selatan,Sidenreng Rappang,73.21,5.02
2024,Sulawesi Selatan,Pinrang,73.55,8.55
2024,Sulawesi Selatan,Enrekang,74.61,11.25
2024,Sulawesi Selatan,Luwu,72.79,11.7
2024,Sulawesi Selatan,Tana Toraja,71.67,10.79
2024,Sulawesi Selatan,Luwu Utara,72.07,11.24
2024,Sulawesi Selatan,Luwu Timur,74.95,6.55
2024,Sulawesi Selatan,Toraja Utara,71.85,10.73
2024,Sulawesi Selatan,Kota Makasar,83.9,4.97
2024,Sulawesi Selatan,Kota Parepare,79.64,5.27
2024,Sulawesi Selatan,Kota Palopo,79.94,7.35
2024,Sulawesi Tenggara,Buton,68.88,13.99
2024,Sulawesi Tenggara,Muna,71.05,13.78
2024,Sulawesi Tenggara,Konawe,73.39,13.25
2024,Sulawesi Tenggara,Kolaka,75.18,11.67
2024,Sulawesi Tenggara,Konawe Selatan,71.19,11.2
2024,Sulawesi Tenggara,Bombana,68.15,10.54
2024,Sulawesi Tenggara,Wakatobi,72.02,14.36
2024,Sulawesi Tenggara,Kolaka Utara,71.7,13.51
2024,Sulawesi Tenggara,Buton Utara,70.6,14.09
2024,Sulawesi Tenggara,Konawe Utara,72.32,13.17
2024,Sulawesi Tenggara,Kolaka Timur,70.27,13.71
2024,Sulawesi Tenggara,Konawe Kepulauan,67.99,15.54
2024,Sulawesi Tenggara,Muna Barat,68.06,13.38
2024,Sulawesi Tenggara,Buton Tengah,66.47,14.4
2024,Sulawesi Tenggara,Buton Selatan,67.0,14.28
2024,Sulawesi Tenggara,Kota Kendari,85.33,4.23
2024,Sulawesi Tenggara,Kota Baubau,78.13,7.4
2024,Gorontalo,Boalemo,68.74,17.83
2024,Gorontalo,Gorontalo,69.66,16.43
2024,Gorontalo,Pohuwato,68.02,17.11
2024,Gorontalo,Bone Bolango,72.38,14.8
2024,Gorontalo,Gorontalo Utara,67.46,16.86
2024,Gorontalo,Kota Gorontalo,79.18,5.74
2024,Sulawesi Barat,Majene,69.42,13.64
2024,Sulawesi Barat,Polewali Mandar,66.22,15.66
2024,Sulawesi Barat,Mamasa,68.37,14.2
2024,Sulawesi Barat,Mamuju,70.4,7.15
2024,Sulawesi Barat,Mamuju Utara,69.73,5.21
2024,Sulawesi Barat,Mamuju Tengah,68.36,7.72
2024,Maluku,Maluku Tenggara Barat,64.83,23.66
2024,Maluku,Maluku Tenggara,68.24,21.22
2024,Maluku,Maluku Tengah,73.21,17.67
2024,Maluku,Buru,71.01,16.08
2024,Maluku,Kepulauan Aru,65.83,23.39
2024,Maluku,Seram Bagian Barat,68.39,22.31
2024,Maluku,Seram Bagian Timur,66.24,21.03
2024,Maluku,Maluku Barat Daya,64.86,27.95
2024,Maluku,Buru Selatan,67.09,14.91
2024,Maluku,Kota Ambon,82.56,5.13
2024,Maluku,Kota Tual,70.21,20.01
2024,Maluku Utara,Halmahera Barat,67.53,8.75
2024,Maluku Utara,Halmahera Tengah,68.45,10.71
2024,Maluku Utara,Kepulauan Sula,65.99,7.96
2024,Maluku Utara,Halmahera Selatan,66.66,5.63
2024,Maluku Utara,Halmahera Utara,69.78,4.71
2024,Maluku Utara,Halmahera Timur,69.58,11.91
2024,Maluku Utara,Pulau Morotai,65.68,5.11
2024,Maluku Utara,Pulau Taliabu,62.9,7.13
2024,Maluku Utara,Kota Ternate,82.12,3.14
2024,Maluku Utara,Kota Tidore Kepulauan,72.91,6.56
2024,Papua Barat,Fakfak,70.39,20.86
2024,Papua Barat,Kaimana,67.6,14.41
2024,Papua Barat,Teluk Wondama,62.36,28.47
2024,Papua Barat,Teluk Bintuni,66.75,26.99
2024,Papua Barat,Manokwari,73.83,18.45
2024,Papua Barat,Manokwari Selatan,62.45,26.83
2024,Papua Barat,Pegunungan Arfak,58.73,31.76
2024,Papua Barat Daya,Raja Ampat,65.86,15.83
2024,Papua Barat Daya,Sorong,68.29,25.71
2024,Papua Barat Daya,Sorong Selatan,64.5,17.83
2024,Papua Barat Daya,Maybrat,61.83,29.18
2024,Papua Barat Daya,Tambrauw,56.32,29.88
2024,Papua Barat Daya,Kota Sorong,79.93,13.67
2024,Papua,Jayapura,74.11,11.6
2024,Papua,Kepulauan Yapen,69.65,25.69
2024,Papua,Biak Numfor,73.98,23.46
2024,Papua,Sarmi,66.72,14.05
2024,Papua,Keerom,68.68,15.84
2024,Papua,Waropen,66.92,29.85
2024,Papua,Supiori,65.15,37.72
2024,Papua,Mamberamo Raya,55.0,30.29
2024,Papua,Kota Jayapura,81.67,10.72
2024,Papua Selatan,Merauke,72.73,10.19
2024,Papua Selatan,Boven Digoel,64.26,19.24
2024,Papua Selatan,Mappi,61.51,25.7
2024,Papua Selatan,Asmat,53.92,24.5
2024,Papua Tengah,Mimika,76.85,14.18
2024,Papua Tengah,Dogiyai,57.68,30.03
2024,Papua Tengah,Deiyai,52.07,39.01
2024,Papua Tengah,Nabire,71.77,24.0
2024,Papua Tengah,Paniai,58.69,37.07
2024,Papua Tengah,Intan Jaya,50.71,41.42
2024,Papua Tengah,Puncak,45.6,37.49
2024,Papua Tengah,Puncak Jaya,51.78,35.94
2024,Papua Pegunungan,Nduga,36.3,36.28
2024,Papua Pegunungan,Jayawijaya,61.03,32.28
2024,Papua Pegunungan,Lanny Jaya,51.59,34.12
2024,Papua Pegunungan,Tolikara,52.05,31.22
2024,Papua Pegunungan,Mamberamo Tengah,50.72,35.27
2024,Papua Pegunungan,Yalimo,51.85,30.02
2024,Papua Pegunungan,Yahukimo,51.98,33.82
2024,Papua Pegunungan,Pegunungan Bintang,49.36,28.95
